Date,Evaluation ,Rep,Conditions,Farm,Variety,Location ,Hemp_type,Crop uses,Plant Stage,Plant height_cm,Insect damage,Type of damage ,Tissue damaged,Damage level,Hemp_aphid,aphid_para,Green_aph,aph_ parasitized,Other aphids,Total Aphids,Leaf_ hopp_Adult,Leaf_ hopp_nymp,Total_Leafhoppers,Predatory thrips ,Black Thrips,Total pred_thrips,Black Yellow Striped thrips, Brown Thrips,yellow thrips,other thrips,Total Phyt_thrips,Total Thrips,Pink LB Adults,Pink LB larvae,Pink LB Pupa,Pink LB eggs,Total PinkLB,Harm_axy adult,Harm_axy Larvae,Harm_axy Pupa,Harm_axy eggs,Total HA_LB,Checker LB,other LB,Total LadyBeetles,Other pred beetles,Total Pred_beetles,Mediumsize Flea beetles,Small black flea beetle,Other flea beetles,Total flea_beetles,other phyto beetles,Weevils adul,Diabrotica,Japanese beetle ,Total_herbivore_beetles,Crab spiders,Jumping spider,Sac Spider,orb web spider,Other spiders,Harvestmen,Total Spiders ,Miridae predatory,Damsell bug,Spined shoulder,Assassin bug ,MPB nymph,MPB adult,Predatory hemiptera,Miridae phytopagous,Tarnished plant bug,Stink bugs,Hemiptera ,Caterphillars ,Corn earworm,looper,moth,Total Lepidoptera,hover fly ad,Hovver fly larvae,Predator flies,leaf miner agromyzidae,Whitefly,Phytophagous flies,other flies,Ants ,Parasitic wasp,Pollinators ,lacewing eggs,lacewing larvae,Lacewing adults,grasshopper,cricket,otherinsects ,TOTAL PRED,TOTAL HERV
8-Jul,4,1,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,65.6,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul,4,2,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,30.2,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8-Jul,4,3,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,25.8,N,NA,NA,NA,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8-Jul,4,4,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,55.4,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8-Jul,4,5,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,48,Y,Chew,leaf,low,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8-Jul,4,6,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,65.6,Y,Chew scrape,leaf,low,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
8-Jul,4,7,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,43,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul,4,8,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,42.6,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8-Jul,4,9,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,56,Y,Chew,leaf,low,0,0,2,0,0,2,1,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8-Jul,4,10,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,61.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8-Jul,4,11,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,34,Y,Chew mining,leaf,low,0,0,7,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
8-Jul,4,12,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,51,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8-Jul,4,13,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,36,Y,Chew suck,leaf,low moderate,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8-Jul,4,14,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,26.5,Y,Chew scrape,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8-Jul,4,15,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,vegetative,53.8,Y,Chew,leaf,low,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
15-Jul,5,1,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,73.2,Y,Chew scrape,leaf,low,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
15-Jul,5,2,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,75,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
15-Jul,5,3,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,29.3,Y,Chew,leaf,low,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4
15-Jul,5,4,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,55,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
15-Jul,5,5,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,69.7,Y,Chew scrape,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
15-Jul,5,6,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,71.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
15-Jul,5,7,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,67,Y,Chew scrape,leaf,low moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
15-Jul,5,8,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,47.5,N,NA,NA,NA,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,8
15-Jul,5,9,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,34.5,Y,Chew,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15-Jul,5,10,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,43,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
15-Jul,5,11,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,39,Y,Chew,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
15-Jul,5,12,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,42,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15-Jul,5,13,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,72.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
15-Jul,5,14,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,57.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
15-Jul,5,15,Sunny,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,34.5,Y,Chew,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22-Jul,6,1,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,71,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22-Jul,6,2,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,37,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22-Jul,6,3,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,52.2,Y,Scrape,leaf,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22-Jul,6,4,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,77.3,Y,Chew,leaf,very low,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22-Jul,6,5,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,82.5,Y,Chew scrape,leaf,low moderate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
22-Jul,6,6,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,66.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22-Jul,6,7,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,71,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22-Jul,6,8,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,42,Y,Scrape,leaf,low,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
22-Jul,6,9,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,61.3,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7
22-Jul,6,10,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,54,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
22-Jul,6,11,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,63,Y,Chew scrape,leaf,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
22-Jul,6,12,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,38,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
22-Jul,6,13,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,62.2,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
22-Jul,6,14,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,70.5,Y,Chew scrape,leaf,moderate low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
22-Jul,6,15,"Windy, sunny",Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,36.5,Y,Chew,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29-Jul,7,1,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,65,Y,Chew scrape,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
29-Jul,7,2,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,93.5,Y,Chew scrape,leaf,low moderate,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4
29-Jul,7,3,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,84,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul,7,4,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,87.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3
29-Jul,7,5,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,81.5,Y,Chew scrape,leaf,low moderate,1,0,2,0,0,3,3,0,3,0,0,0,2,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
29-Jul,7,6,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,99,Y,Chew scrape,leaf,low,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6
29-Jul,7,7,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,100.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29-Jul,7,8,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,68,Y,Chew scrape,leaf,low,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
29-Jul,7,9,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,101,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,33
29-Jul,7,10,Cloudy,Lazy Moon,Mix Hawaiian Haze and White,Central PA,CBD,CBD,flowering,79,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
