farm,location,hemp_type,variety,crop_use,plant_density,near_crops,weed management,plot_size,date,evaluation,month,plant,conditions,plant_stage,plant_ height_cm,insect damage,damage_type,tissue_damaged,damage_level,chewing,scraping,boring,mining,rottenbud,hemp_aph,green_aph,other_aph,hlthoppers,fhoppers,blhop,glhop,unk_leafhop_ad,damsell_bug,podisus_m,wheel_bug ,mpiratebugs,miridae_planbugs,tarnished_pb,stink_bugs,whiteflies,unk_hemiptera ,pred_thrips,soybthrip, brown_Thr,yellow_thr,unk_thrips,pink_lb,harm_axy,checker_lb,tiny_lb,unk_lb,lampirids,staphilinids,carabids, fb_altica ,fb_crep,other_fb,unk_herb_ beetles,elaterids,weevils,diabrotica,japanese_b ,crab_spid,jump_spid,sac_spid,orbwev_spid,unk_spiders,harvestmen opiliones,unk_caterp ,tussock moth,arctids,corn_ew,geometridae,hooverfly,leafminer,fruit_flies,gnats,crane_fly,house fly,unk_flies,ants ,parasitic_wasp,bees,lacewings,grasshopper,cricket,otherinsects 
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,10,Sunny,vegetative,50,1,Chew,leaf,low,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,11,Sunny,vegetative,50.5,0,NA,NA,NA,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,12,Sunny,vegetative,56.8,1,Chew scrape,leaf,low,1,1,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,13,Sunny,vegetative,46.6,1,Chew,leaf,low,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,14,Sunny,vegetative,29.2,0,NA,NA,NA,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,30-Jun-22,3,jun,15,Sunny,vegetative,39,1,Chew,NA,low,1,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,1,Cloudy,vegetative,40.5,1,Scrape,leaf,low,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,2,Cloudy,vegetative,37.1,1,Chew scrape,leaf,low,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,3,Cloudy,vegetative,45.7,1,Scrape,leaf,low,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,4,Cloudy,vegetative,31.5,1,Chew,leaf,low,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,5,Cloudy,vegetative,33.6,0,NA,NA,NA,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,6,Cloudy,vegetative,46.4,1,Chew scrape,leaf,low,1,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,7,Cloudy,vegetative,50.5,1,Scrape,leaf,low,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,8,Cloudy,vegetative,46.9,1,Chew,leaf,low,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,9,Cloudy,vegetative,34.7,1,Chew,leaf,low,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,10,Cloudy,vegetative,34.5,1,Chew,leaf,low,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,11,Cloudy,vegetative,45.5,1,Chew scrape,leaf,low,1,1,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,12,Cloudy,vegetative,48,1,Chew,leaf,low,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,13,Cloudy,vegetative,36.2,1,Chew,leaf,low,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,14,Cloudy,vegetative,29,1,Chew scrape,leaf,low,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,8-Jul-22,4,jul,15,Cloudy,vegetative,42.5,1,Chew scrape,leaf,low-moderate,1,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,1,Sunny,flowering,35.5,1,Chew,leaf,low,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,2,Sunny,flowering,47,1,Chew,leaf,low,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,3,Sunny,flowering,49.2,1,Chew,leaf,low,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,4,Sunny,flowering,35,1,Chew scrape,leaf,low,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,5,Sunny,flowering,51.5,0,NA, ,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,6,Sunny,flowering,52.5,1,Chew,leaf,low,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,7,Sunny,flowering,54.1,1,Chew,leaf,low,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,8,Sunny,flowering,52.5,1,Chew,leaf,low,1,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,9,Sunny,flowering,30,1,Chew,leaf,moderate,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,10,Sunny,flowering,51.3,1,Scrape,leaf,low,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,11,Sunny,flowering,50.8,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,12,Sunny,flowering,33,1,Chew,leaf,low,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,13,Sunny,flowering,38.5,0,NA, ,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,14,Sunny,flowering,48.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,15-Jul-22,5,jul,15,Sunny,flowering,31,1,Chew,NA,low,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,1,Sunny,flowering,44,1,Chew boring,stem leaf,low moderate,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,2,Sunny,flowering,54.6,1,Chew,leaf,low,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,3,Sunny,flowering,36.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,4,Sunny,flowering,32,1,Chew scrape,leaf,low,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,5,Sunny,flowering,56.5,1,Chew scrape,leaf,low,1,1,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,6,Sunny,flowering,58,1,Chew scrape,leaf,low,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,7,Sunny,flowering,53.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,8,Sunny,flowering,33,1,Chew scrape,leaf,low,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,9,Sunny,flowering,52.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,10,Sunny,flowering,60,1,Chew,leaf,low,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,11,Sunny,flowering,53.5,0,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,12,Sunny,flowering,51,1,Scrape,leaf,low,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,13,Sunny,flowering,61.5,1,Chew,leaf,low,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,14,Sunny,flowering,53.5,1,Chew,leaf,low,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,22-Jul-22,6,jul,15,Sunny,flowering,44.5,0,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,1,Sunny,flowering,65.5,1,Chew,leaf,low,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,2,Sunny,flowering,66,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,3,Sunny,flowering,77,1,Chew burn,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,4,Sunny,flowering,66.5,1,Chew burn,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,5,Sunny,flowering,46,1,Chew scrape,leaf,low,1,1,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,6,Sunny,flowering,45,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,7,Sunny,flowering,57.7,1,Chew burn,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,8,Sunny,flowering,44.5,1,Chew,leaf,low,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Shaffer Farm,Central PA,CBD,Stormy Daniels,CBD,1433,corn,Cover croping ,0.5,29-Jul-22,7,jul,9,Sunny,flowering,55,1,Chew,leaf,low,1,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
